2025-09-20 18:28:03 - ROBOTY.main - INFO - Запуск приложения ROBOTY
2025-09-20 18:28:03 - ROBOTY.main - INFO - Применена тема: light
2025-09-20 18:28:03 - ROBOTY.main - INFO - Интерфейс инициализирован
2025-09-20 18:28:03 - ROBOTY.main - INFO - Приложение успешно запущено
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 2 в 17.20s, расстояние: 0.365, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 5 и 9 в 17.20s, расстояние: 0.339, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 2 в 17.30s, расстояние: 0.298, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 5 и 9 в 17.30s, расстояние: 0.298, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 2 в 17.40s, расстояние: 0.266, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 5 и 9 в 17.40s, расстояние: 0.279, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 2 в 17.50s, расстояние: 0.283, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 5 и 9 в 17.50s, расстояние: 0.317, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 2 в 17.60s, расстояние: 0.341, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 5 и 9 в 17.60s, расстояние: 0.372, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 2 в 17.70s, расстояние: 0.425, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 5 и 9 в 17.70s, расстояние: 0.466, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 18.80s, расстояние: 0.499, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 18.90s, расстояние: 0.464, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 19.00s, расстояние: 0.445, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 19.10s, расстояние: 0.439, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 19.20s, расстояние: 0.435, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 19.30s, расстояние: 0.435, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 19.40s, расстояние: 0.435, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 19.50s, расстояние: 0.435, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 19.60s, расстояние: 0.435, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 19.70s, расстояние: 0.435, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 19.80s, расстояние: 0.435, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 19.90s, расстояние: 0.435, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 20.00s, расстояние: 0.435, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 20.10s, расстояние: 0.423, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 20.20s, расстояние: 0.385, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 3 и 6 в 20.20s, расстояние: 0.491, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 20.30s, расстояние: 0.301, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 3 и 6 в 20.30s, расстояние: 0.460, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 20.40s, расстояние: 0.173, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 3 и 6 в 20.40s, расстояние: 0.437, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 20.50s, расстояние: 0.020, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 3 и 6 в 20.50s, расстояние: 0.424, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 20.60s, расстояние: 0.156, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 3 и 6 в 20.60s, расстояние: 0.426, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 20.70s, расстояние: 0.345, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 3 и 6 в 20.70s, расстояние: 0.447, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 3 и 6 в 20.80s, расстояние: 0.479, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 3 в 22.00s, расстояние: 0.421, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 3 в 22.10s, расстояние: 0.383, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 3 в 22.20s, расстояние: 0.470, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 6 в 22.50s, расстояние: 0.457, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 6 в 22.60s, расстояние: 0.376, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 6 в 22.70s, расстояние: 0.318, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 6 в 22.80s, расстояние: 0.296, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 6 в 22.90s, расстояние: 0.320, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 6 в 23.00s, расстояние: 0.379, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 6 в 23.10s, расстояние: 0.461, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 10 в 26.50s, расстояние: 0.465, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 10 в 26.60s, расстояние: 0.398, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 10 в 26.70s, расстояние: 0.363, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 10 в 26.80s, расстояние: 0.359, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 10 в 26.90s, расстояние: 0.364, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 10 в 27.00s, расстояние: 0.368, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 10 в 27.10s, расстояние: 0.372, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 10 в 27.20s, расстояние: 0.377, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 10 в 27.30s, расстояние: 0.383, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 10 в 27.40s, расстояние: 0.404, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 10 в 27.50s, расстояние: 0.443, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 6 в 28.40s, расстояние: 0.431, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 6 в 28.50s, расстояние: 0.353, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 6 в 28.60s, расстояние: 0.319, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 6 в 28.70s, расстояние: 0.309, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 6 в 28.80s, расстояние: 0.312, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 6 в 28.90s, расстояние: 0.319, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 6 в 29.00s, расстояние: 0.317, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 6 в 29.10s, расстояние: 0.314, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 6 в 29.20s, расстояние: 0.311, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 10 в 29.30s, расстояние: 0.483, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 6 в 29.30s, расстояние: 0.314, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 10 в 29.40s, расстояние: 0.416, требуется: 0.500
